177.569, 129.497, 5.642, 20.846 False
177.382, 129.497, 5.615, 20.879 False
177.196, 129.497, 5.588, 20.912 False
177.010, 129.497, 5.560, 20.945 False
176.826, 129.496, 5.536, 20.978 False
176.642, 129.496, 5.518, 21.011 False
176.458, 129.496, 5.507, 21.044 False
176.274, 129.495, 5.505, 21.077 False
176.091, 129.495, 5.508, 21.110 False
175.907, 129.495, 5.520, 21.143 False
175.722, 129.495, 5.536, 21.176 False
175.537, 129.494, 5.559, 21.209 False
175.350, 129.494, 5.584, 21.242 False
175.163, 129.494, 5.617, 21.275 False
174.975, 129.494, 5.650, 21.308 False
174.785, 129.493, 5.686, 21.341 False
174.594, 129.493, 5.720, 21.374 False
174.403, 129.493, 5.749, 21.407 False
174.210, 129.493, 5.773, 21.440 False
174.017, 129.492, 5.791, 21.473 False
173.824, 129.492, 5.804, 21.506 False
173.630, 129.492, 5.811, 21.539 False
173.436, 129.492, 5.815, 21.572 False
173.243, 129.491, 5.812, 21.605 False
173.049, 129.491, 5.807, 21.638 False
172.856, 129.491, 5.796, 21.671 False
172.663, 129.491, 5.785, 21.704 False
172.471, 129.490, 5.767, 21.737 False
172.279, 129.490, 5.749, 21.770 False
172.088, 129.490, 5.726, 21.803 False
171.898, 129.490, 5.702, 21.836 False
171.709, 129.490, 5.673, 21.869 False
171.521, 129.489, 5.645, 21.902 False
171.334, 129.489, 5.614, 21.935 False
